Step,X,Y,Z
1641660,2,-689218,2.43613e+07,0
1641720,0,6.0209e+06,2.48344e+07,0
1641720,1,-1.04963e+08,-3.40639e+08,0
1641720,2,-642056,2.39023e+07,0
1641780,0,6.02018e+06,2.48354e+07,0
1641780,1,-1.04905e+08,-3.40656e+08,0
1641780,2,-563511,2.34477e+07,0
1641840,0,6.01947e+06,2.48363e+07,0
1641840,1,-1.04847e+08,-3.40673e+08,0
1641840,2,-453963,2.29996e+07,0
1641900,0,6.01875e+06,2.48373e+07,0
1641900,1,-1.04788e+08,-3.4069e+08,0
1641900,2,-313941,2.25601e+07,0
1641960,0,6.01803e+06,2.48383e+07,0
1641960,1,-1.0473e+08,-3.40707e+08,0
1641960,2,-144115,2.21314e+07,0
1642020,0,6.01732e+06,2.48392e+07,0
1642020,1,-1.04672e+08,-3.40725e+08,0
1642020,2,54701.2,2.17154e+07,0
1642080,0,6.0166e+06,2.48402e+07,0
1642080,1,-1.04614e+08,-3.40742e+08,0
1642080,2,281558,2.13141e+07,0
1642140,0,6.01588e+06,2.48412e+07,0
1642140,1,-1.04555e+08,-3.40759e+08,0
1642140,2,535373,2.09294e+07,0
1642200,0,6.01516e+06,2.48421e+07,0
1642200,1,-1.04497e+08,-3.40776e+08,0
1642200,2,814939,2.0563e+07,0
1642260,0,6.01445e+06,2.48431e+07,0
1642260,1,-1.04439e+08,-3.40793e+08,0
1642260,2,1.11893e+06,2.02167e+07,0
1642320,0,6.01373e+06,2.48441e+07,0
1642320,1,-1.04381e+08,-3.40811e+08,0
1642320,2,1.44589e+06,1.98922e+07,0
1642380,0,6.01301e+06,2.4845e+07,0
1642380,1,-1.04322e+08,-3.40828e+08,0
1642380,2,1.79428e+06,1.95909e+07,0
1642440,0,6.0123e+06,2.4846e+07,0
1642440,1,-1.04264e+08,-3.40845e+08,0
1642440,2,2.16245e+06,1.93142e+07,0
1642500,0,6.01158e+06,2.4847e+07,0
1642500,1,-1.04206e+08,-3.40862e+08,0
1642500,2,2.54866e+06,1.90634e+07,0
1642560,0,6.01086e+06,2.48479e+07,0
1642560,1,-1.04147e+08,-3.40879e+08,0
1642560,2,2.95109e+06,1.88398e+07,0
1642620,0,6.01015e+06,2.48489e+07,0
1642620,1,-1.04089e+08,-3.40896e+08,0
1642620,2,3.36784e+06,1.86442e+07,0
1642680,0,6.00943e+06,2.48499e+07,0
1642680,1,-1.04031e+08,-3.40913e+08,0
1642680,2,3.79694e+06,1.84776e+07,0
1642740,0,6.00871e+06,2.48508e+07,0
1642740,1,-1.03973e+08,-3.4093e+08,0
1642740,2,4.23638e+06,1.83409e+07,0
1642800,0,6.00799e+06,2.48518e+07,0
1642800,1,-1.03914e+08,-3.40947e+08,0
1642800,2,4.6841e+06,1.82345e+07,0
1642860,0,6.00728e+06,2.48528e+07,0
1642860,1,-1.03856e+08,-3.40965e+08,0
1642860,2,5.138e+06,1.8159e+07,0
1642920,0,6.00656e+06,2.48537e+07,0
1642920,1,-1.03798e+08,-3.40982e+08,0
1642920,2,5.59595e+06,1.81148e+07,0
1642980,0,6.00584e+06,2.48547e+07,0
1642980,1,-1.03739e+08,-3.40999e+08,0
1642980,2,6.05582e+06,1.81019e+07,0
1643040,0,6.00512e+06,2.48557e+07,0
1643040,1,-1.03681e+08,-3.41016e+08,0
1643040,2,6.51545e+06,1.81205e+07,0
1643100,0,6.00441e+06,2.48566e+07,0
1643100,1,-1.03623e+08,-3.41033e+08,0
1643100,2,6.97271e+06,1.81704e+07,0
1643160,0,6.00369e+06,2.48576e+07,0
1643160,1,-1.03564e+08,-3.4105e+08,0
1643160,2,7.42546e+06,1.82515e+07,0
1643220,0,6.00297e+06,2.48585e+07,0
1643220,1,-1.03506e+08,-3.41067e+08,0
1643220,2,7.87161e+06,1.83633e+07,0
1643280,0,6.00225e+06,2.48595e+07,0
1643280,1,-1.03448e+08,-3.41084e+08,0
1643280,2,8.30907e+06,1.85052e+07,0
1643340,0,6.00154e+06,2.48605e+07,0
1643340,1,-1.03389e+08,-3.41101e+08,0
1643340,2,8.73583e+06,1.86766e+07,0
1643400,0,6.00082e+06,2.48614e+07,0
1643400,1,-1.03331e+08,-3.41118e+08,0
1643400,2,9.14989e+06,1.88768e+07,0
1643460,0,6.0001e+06,2.48624e+07,0
1643460,1,-1.03273e+08,-3.41135e+08,0
1643460,2,9.54936e+06,1.91047e+07,0
1643520,0,5.99938e+06,2.48634e+07,0
1643520,1,-1.03214e+08,-3.41152e+08,0
1643520,2,9.93236e+06,1.93592e+07,0
1643580,0,5.99867e+06,2.48643e+07,0
1643580,1,-1.03156e+08,-3.41169e+08,0
1643580,2,1.02972e+07,1.96393e+07,0
1643640,0,5.99795e+06,2.48653e+07,0
1643640,1,-1.03098e+08,-3.41186e+08,0
1643640,2,1.0642e+07,1.99436e+07,0
1643700,0,5.99723e+06,2.48662e+07,0
1643700,1,-1.03039e+08,-3.41203e+08,0
1643700,2,1.09654e+07,2.02707e+07,0
1643760,0,5.99651e+06,2.48672e+07,0
1643760,1,-1.02981e+08,-3.41219e+08,0
1643760,2,1.12658e+07,2.0619e+07,0
1643820,0,5.99579e+06,2.48682e+07,0
1643820,1,-1.02923e+08,-3.41236e+08,0
1643820,2,1.15418e+07,2.0987e+07,0
1643880,0,5.99508e+06,2.48691e+07,0
1643880,1,-1.02864e+08,-3.41253e+08,0
1643880,2,1.17922e+07,2.13729e+07,0
1643940,0,5.99436e+06,2.48701e+07,0
1643940,1,-1.02806e+08,-3.4127e+08,0
1643940,2,1.20158e+07,2.1775e+07,0
1644000,0,5.99364e+06,2.48711e+07,0
1644000,1,-1.02748e+08,-3.41287e+08,0
1644000,2,1.22115e+07,2.21914e+07,0
1644060,0,5.99292e+06,2.4872e+07,0
1644060,1,-1.02689e+08,-3.41304e+08,0
1644060,2,1.23785e+07,2.26202e+07,0
1644120,0,5.9922e+06,2.4873e+07,0
1644120,1,-1.02631e+08,-3.41321e+08,0
1644120,2,1.2516e+07,2.30593e+07,0
1644180,0,5.99149e+06,2.48739e+07,0
1644180,1,-1.02573e+08,-3.41338e+08,0
1644180,2,1.26234e+07,2.35069e+07,0
1644240,0,5.99077e+06,2.48749e+07,0
1644240,1,-1.02514e+08,-3.41355e+08,0
1644240,2,1.27001e+07,2.39608e+07,0
1644300,0,5.99005e+06,2.48759e+07,0
1644300,1,-1.02456e+08,-3.41371e+08,0
1644300,2,1.27458e+07,2.44189e+07,0
1644360,0,5.98933e+06,2.48768e+07,0
1644360,1,-1.02398e+08,-3.41388e+08,0
1644360,2,1.27603e+07,2.48791e+07,0
1644420,0,5.98861e+06,2.48778e+07,0
1644420,1,-1.02339e+08,-3.41405e+08,0
1644420,2,1.27435e+07,2.53393e+07,0
1644480,0,5.9879e+06,2.48788e+07,0
1644480,1,-1.02281e+08,-3.41422e+08,0
1644480,2,1.26956e+07,2.57974e+07,0
1644540,0,5.98718e+06,2.48797e+07,0
1644540,1,-1.02222e+08,-3.41439e+08,0
1644540,2,1.26166e+07,2.62512e+07,0
1644600,0,5.98646e+06,2.48807e+07,0
1644600,1,-1.02164e+08,-3.41455e+08,0
1644600,2,1.25069e+07,2.66987e+07,0
1644660,0,5.98574e+06,2.48816e+07,0
1644660,1,-1.02106e+08,-3.41472e+08,0
1644660,2,1.23671e+07,2.71378e+07,0
1644720,0,5.98502e+06,2.48826e+07,0
1644720,1,-1.02047e+08,-3.41489e+08,0
1644720,2,1.21978e+07,2.75664e+07,0
1644780,0,5.9843e+06,2.48836e+07,0
1644780,1,-1.01989e+08,-3.41506e+08,0
1644780,2,1.19997e+07,2.79826e+07,0
1644840,0,5.98359e+06,2.48845e+07,0
1644840,1,-1.0193e+08,-3.41523e+08,0
1644840,2,1.17738e+07,2.83845e+07,0
1644900,0,5.98287e+06,2.48855e+07,0
1644900,1,-1.01872e+08,-3.41539e+08,0
1644900,2,1.15211e+07,2.87701e+07,0
1644960,0,5.98215e+06,2.48864e+07,0
1644960,1,-1.01814e+08,-3.41556e+08,0
1644960,2,1.12427e+07,2.91378e+07,0
1645020,0,5.98143e+06,2.48874e+07,0
1645020,1,-1.01755e+08,-3.41573e+08,0
1645020,2,1.09399e+07,2.94858e+07,0
1645080,0,5.98071e+06,2.48884e+07,0
1645080,1,-1.01697e+08,-3.41589e+08,0
1645080,2,1.06141e+07,2.98124e+07,0
1645140,0,5.97999e+06,2.48893e+07,0
1645140,1,-1.01638e+08,-3.41606e+08,0
1645140,2,1.02668e+07,3.01162e+07,0
1645200,0,5.97927e+06,2.48903e+07,0
1645200,1,-1.0158e+08,-3.41623e+08,0
1645200,2,9.89965e+06,3.03957e+07,0
1645260,0,5.97856e+06,2.48912e+07,0
1645260,1,-1.01522e+08,-3.4164e+08,0
1645260,2,9.51425e+06,3.06496e+07,0
1645320,0,5.97784e+06,2.48922e+07,0
1645320,1,-1.01463e+08,-3.41656e+08,0
1645320,2,9.11241e+06,3.08768e+07,0
1645380,0,5.97712e+06,2.48932e+07,0
1645380,1,-1.01405e+08,-3.41673e+08,0
1645380,2,8.69599e+06,3.10761e+07,0
1645440,0,5.9764e+06,2.48941e+07,0
1645440,1,-1.01346e+08,-3.4169e+08,0
1645440,2,8.26692e+06,3.12466e+07,0
1645500,0,5.97568e+06,2.48951e+07,0
1645500,1,-1.01288e+08,-3.41706e+08,0
1645500,2,7.82717e+06,3.13875e+07,0
1645560,0,5.97496e+06,2.4896e+07,0
1645560,1,-1.0123e+08,-3.41723e+08,0
1645560,2,7.3788e+06,3.14982e+07,0
1645620,0,5.97424e+06,2.4897e+07,0
1645620,1,-1.01171e+08,-3.4174e+08,0
1645620,2,6.92388e+06,3.15781e+07,0
1645680,0,5.97352e+06,2.4898e+07,0
1645680,1,-1.01113e+08,-3.41756e+08,0
1645680,2,6.46452e+06,3.16268e+07,0
1645740,0,5.9728e+06,2.48989e+07,0
1645740,1,-1.01054e+08,-3.41773e+08,0
1645740,2,6.00288e+06,3.16441e+07,0
1645800,0,5.97209e+06,2.48999e+07,0
1645800,1,-1.00996e+08,-3.41789e+08,0
1645800,2,5.54109e+06,3.16298e+07,0
1645860,0,5.97137e+06,2.49008e+07,0
1645860,1,-1.00937e+08,-3.41806e+08,0
1645860,2,5.08132e+06,3.15841e+07,0
1645920,0,5.97065e+06,2.49018e+07,0
1645920,1,-1.00879e+08,-3.41823e+08,0
1645920,2,4.62571e+06,3.15071e+07,0
1645980,0,5.96993e+06,2.49028e+07,0
1645980,1,-1.0082e+08,-3.41839e+08,0
1645980,2,4.17641e+06,3.13992e+07,0
1646040,0,5.96921e+06,2.49037e+07,0
1646040,1,-1.00762e+08,-3.41856e+08,0
1646040,2,3.7355e+06,3.12608e+07,0
1646100,0,5.96849e+06,2.49047e+07,0
1646100,1,-1.00704e+08,-3.41872e+08,0
1646100,2,3.30507e+06,3.10926e+07,0
1646160,0,5.96777e+06,2.49056e+07,0
1646160,1,-1.00645e+08,-3.41889e+08,0
1646160,2,2.88714e+06,3.08954e+07,0
1646220,0,5.96705e+06,2.49066e+07,0
1646220,1,-1.00587e+08,-3.41905e+08,0
1646220,2,2.48367e+06,3.06701e+07,0
1646280,0,5.96633e+06,2.49075e+07,0
1646280,1,-1.00528e+08,-3.41922e+08,0
1646280,2,2.09655e+06,3.04177e+07,0
1646340,0,5.96561e+06,2.49085e+07,0
1646340,1,-1.0047e+08,-3.41938e+08,0
1646340,2,1.72762e+06,3.01394e+07,0
1646400,0,5.96489e+06,2.49095e+07,0
1646400,1,-1.00411e+08,-3.41955e+08,0
1646400,2,1.37861e+06,2.98365e+07,0
1646460,0,5.96417e+06,2.49104e+07,0
1646460,1,-1.00353e+08,-3.41971e+08,0
1646460,2,1.05117e+06,2.95105e+07,0
1646520,0,5.96345e+06,2.49114e+07,0
1646520,1,-1.00294e+08,-3.41988e+08,0
1646520,2,746844,2.91628e+07,0
1646580,0,5.96274e+06,2.49123e+07,0
1646580,1,-1.00236e+08,-3.42004e+08,0
1646580,2,467070,2.87951e+07,0
1646640,0,5.96202e+06,2.49133e+07,0
1646640,1,-1.00177e+08,-3.42021e+08,0
1646640,2,213169,2.84091e+07,0
1646700,0,5.9613e+06,2.49142e+07,0
1646700,1,-1.00119e+08,-3.42037e+08,0
1646700,2,-13660.5,2.80067e+07,0
1646760,0,5.96058e+06,2.49152e+07,0
1646760,1,-1.0006e+08,-3.42054e+08,0
1646760,2,-212346,2.75897e+07,0
1646820,0,5.95986e+06,2.49162e+07,0
1646820,1,-1.00002e+08,-3.4207e+08,0
1646820,2,-381951,2.716e+07,0
1646880,0,5.95914e+06,2.49171e+07,0
1646880,1,-9.99434e+07,-3.42087e+08,0
1646880,2,-521676,2.67199e+07,0
1646940,0,5.95842e+06,2.49181e+07,0
1646940,1,-9.98849e+07,-3.42103e+08,0
1646940,2,-630862,2.62712e+07,0
1647000,0,5.9577e+06,2.4919e+07,0
1647000,1,-9.98264e+07,-3.4212e+08,0
1647000,2,-708997,2.58161e+07,0
1647060,0,5.95698e+06,2.492e+07,0
1647060,1,-9.97679e+07,-3.42136e+08,0
1647060,2,-755717,2.53569e+07,0
1647120,0,5.95626e+06,2.49209e+07,0
1647120,1,-9.97094e+07,-3.42152e+08,0
1647120,2,-770807,2.48955e+07,0
1647180,0,5.95554e+06,2.49219e+07,0
1647180,1,-9.96509e+07,-3.42169e+08,0
1647180,2,-754201,2.44343e+07,0
1647240,0,5.95482e+06,2.49229e+07,0
1647240,1,-9.95924e+07,-3.42185e+08,0
1647240,2,-705986,2.39754e+07,0
1647300,0,5.9541e+06,2.49238e+07,0
1647300,1,-9.95339e+07,-3.42202e+08,0
1647300,2,-626398,2.35209e+07,0
1647360,0,5.95338e+06,2.49248e+07,0
1647360,1,-9.94754e+07,-3.42218e+08,0
1647360,2,-515822,2.30731e+07,0
1647420,0,5.95266e+06,2.49257e+07,0
1647420,1,-9.94169e+07,-3.42234e+08,0
1647420,2,-374792,2.2634e+07,0
1647480,0,5.95194e+06,2.49267e+07,0
1647480,1,-9.93584e+07,-3.42251e+08,0
1647480,2,-203984,2.22056e+07,0
1647540,0,5.95122e+06,2.49276e+07,0
1647540,1,-9.92999e+07,-3.42267e+08,0
1647540,2,-4214.97,2.17901e+07,0
1647600,0,5.9505e+06,2.49286e+07,0
1647600,1,-9.92413e+07,-3.42283e+08,0
1647600,2,223560,2.13893e+07,0
1647660,0,5.94978e+06,2.49295e+07,0
1647660,1,-9.91828e+07,-3.423e+08,0
1647660,2,478256,2.10051e+07,0
1647720,0,5.94906e+06,2.49305e+07,0
1647720,1,-9.91243e+07,-3.42316e+08,0
1647720,2,758659,2.06394e+07,0
1647780,0,5.94834e+06,2.49315e+07,0
1647780,1,-9.90658e+07,-3.42332e+08,0
1647780,2,1.06344e+06,2.02938e+07,0
1647840,0,5.94762e+06,2.49324e+07,0
1647840,1,-9.90072e+07,-3.42348e+08,0
1647840,2,1.39114e+06,1.997e+07,0
1647900,0,5.9469e+06,2.49334e+07,0
1647900,1,-9.89487e+07,-3.42365e+08,0
1647900,2,1.74022e+06,1.96695e+07,0
1647960,0,5.94618e+06,2.49343e+07,0
1647960,1,-9.88902e+07,-3.42381e+08,0
1647960,2,2.10902e+06,1.93936e+07,0
1648020,0,5.94546e+06,2.49353e+07,0
1648020,1,-9.88316e+07,-3.42397e+08,0
1648020,2,2.4958e+06,1.91438e+07,0
1648080,0,5.94474e+06,2.49362e+07,0
1648080,1,-9.87731e+07,-3.42414e+08,0
1648080,2,2.89874e+06,1.8921e+07,0
1648140,0,5.94402e+06,2.49372e+07,0
1648140,1,-9.87145e+07,-3.4243e+08,0
1648140,2,3.31593e+06,1.87264e+07,0
1648200,0,5.9433e+06,2.49381e+07,0
1648200,1,-9.8656e+07,-3.42446e+08,0
1648200,2,3.7454e+06,1.85608e+07,0
1648260,0,5.94258e+06,2.49391e+07,0
1648260,1,-9.85974e+07,-3.42462e+08,0
1648260,2,4.18515e+06,1.8425e+07,0
1648320,0,5.94186e+06,2.494e+07,0
1648320,1,-9.85389e+07,-3.42478e+08,0
1648320,2,4.63311e+06,1.83197e+07,0
1648380,0,5.94114e+06,2.4941e+07,0
1648380,1,-9.84803e+07,-3.42495e+08,0
1648380,2,5.08718e+06,1.82452e+07,0
1648440,0,5.94042e+06,2.49419e+07,0
1648440,1,-9.84218e+07,-3.42511e+08,0
1648440,2,5.54523e+06,1.8202e+07,0
1648500,0,5.9397e+06,2.49429e+07,0
1648500,1,-9.83632e+07,-3.42527e+08,0
1648500,2,6.00512e+06,1.81902e+07,0
1648560,0,5.93898e+06,2.49439e+07,0
1648560,1,-9.83047e+07,-3.42543e+08,0
1648560,2,6.4647e+06,1.82098e+07,0
1648620,0,5.93825e+06,2.49448e+07,0
1648620,1,-9.82461e+07,-3.42559e+08,0
1648620,2,6.92184e+06,1.82608e+07,0
1648680,0,5.93753e+06,2.49458e+07,0
1648680,1,-9.81875e+07,-3.42575e+08,0
1648680,2,7.37441e+06,1.83429e+07,0
1648740,0,5.93681e+06,2.49467e+07,0
1648740,1,-9.81289e+07,-3.42592e+08,0
1648740,2,7.82029e+06,1.84557e+07,0
1648800,0,5.93609e+06,2.49477e+07,0
1648800,1,-9.80704e+07,-3.42608e+08,0
1648800,2,8.25743e+06,1.85986e+07,0
1648860,0,5.93537e+06,2.49486e+07,0
1648860,1,-9.80118e+07,-3.42624e+08,0
1648860,2,8.68378e+06,1.8771e+07,0
1648920,0,5.93465e+06,2.49496e+07,0
1648920,1,-9.79532e+07,-3.4264e+08,0
1648920,2,9.09739e+06,1.89721e+07,0
1648980,0,5.93393e+06,2.49505e+07,0
1648980,1,-9.78946e+07,-3.42656e+08,0
1648980,2,9.49632e+06,1.92009e+07,0
1649040,0,5.93321e+06,2.49515e+07,0
1649040,1,-9.7836e+07,-3.42672e+08,0
1649040,2,9.87875e+06,1.94563e+07,0
1649100,0,5.93249e+06,2.49524e+07,0
1649100,1,-9.77775e+07,-3.42688e+08,0
1649100,2,1.02429e+07,1.97372e+07,0
1649160,0,5.93177e+06,2.49534e+07,0
1649160,1,-9.77189e+07,-3.42704e+08,0
1649160,2,1.05871e+07,2.00423e+07,0
1649220,0,5.93105e+06,2.49543e+07,0
1649220,1,-9.76603e+07,-3.4272e+08,0
1649220,2,1.09097e+07,2.03701e+07,0
1649280,0,5.93033e+06,2.49553e+07,0
1649280,1,-9.76017e+07,-3.42736e+08,0
1649280,2,1.12093e+07,2.07191e+07,0
1649340,0,5.92961e+06,2.49562e+07,0
1649340,1,-9.75431e+07,-3.42753e+08,0
1649340,2,1.14845e+07,2.10877e+07,0
1649400,0,5.92888e+06,2.49572e+07,0
1649400,1,-9.74845e+07,-3.42769e+08,0
1649400,2,1.1734e+07,2.14741e+07,0
1649460,0,5.92816e+06,2.49581e+07,0
1649460,1,-9.74259e+07,-3.42785e+08,0
1649460,2,1.19566e+07,2.18767e+07,0
1649520,0,5.92744e+06,2.49591e+07,0
1649520,1,-9.73673e+07,-3.42801e+08,0
1649520,2,1.21514e+07,2.22936e+07,0
1649580,0,5.92672e+06,2.496e+07,0
1649580,1,-9.73087e+07,-3.42817e+08,0
1649580,2,1.23174e+07,2.27227e+07,0
1649640,0,5.926e+06,2.4961e+07,0
1649640,1,-9.72501e+07,-3.42833e+08,0
1649640,2,1.24539e+07,2.31622e+07,0
1649700,0,5.92528e+06,2.49619e+07,0
1649700,1,-9.71914e+07,-3.42849e+08,0
1649700,2,1.25603e+07,2.361e+07,0
1649760,0,5.92456e+06,2.49629e+07,0
1649760,1,-9.71328e+07,-3.42865e+08,0
1649760,2,1.26359e+07,2.4064e+07,0
1649820,0,5.92384e+06,2.49639e+07,0
1649820,1,-9.70742e+07,-3.42881e+08,0
1649820,2,1.26806e+07,2.45222e+07,0
1649880,0,5.92312e+06,2.49648e+07,0
1649880,1,-9.70156e+07,-3.42897e+08,0
1649880,2,1.26941e+07,2.49825e+07,0
1649940,0,5.92239e+06,2.49658e+07,0
1649940,1,-9.6957e+07,-3.42913e+08,0
1649940,2,1.26762e+07,2.54426e+07,0
1650000,0,5.92167e+06,2.49667e+07,0
1650000,1,-9.68983e+07,-3.42928e+08,0
1650000,2,1.26272e+07,2.59006e+07,0
1650060,0,5.92095e+06,2.49677e+07,0
1650060,1,-9.68397e+07,-3.42944e+08,0
1650060,2,1.25472e+07,2.63542e+07,0
1650120,0,5.92023e+06,2.49686e+07,0
1650120,1,-9.67811e+07,-3.4296e+08,0
1650120,2,1.24365e+07,2.68014e+07,0
1650180,0,5.91951e+06,2.49696e+07,0
1650180,1,-9.67224e+07,-3.42976e+08,0
1650180,2,1.22957e+07,2.72402e+07,0
1650240,0,5.91879e+06,2.49705e+07,0
1650240,1,-9.66638e+07,-3.42992e+08,0
1650240,2,1.21254e+07,2.76684e+07,0
1650300,0,5.91807e+06,2.49715e+07,0
1650300,1,-9.66052e+07,-3.43008e+08,0
1650300,2,1.19264e+07,2.80842e+07,0
1650360,0,5.91734e+06,2.49724e+07,0
1650360,1,-9.65465e+07,-3.43024e+08,0
1650360,2,1.16995e+07,2.84855e+07,0
1650420,0,5.91662e+06,2.49734e+07,0
1650420,1,-9.64879e+07,-3.4304e+08,0
1650420,2,1.14459e+07,2.88706e+07,0
1650480,0,5.9159e+06,2.49743e+07,0
1650480,1,-9.64292e+07,-3.43056e+08,0
1650480,2,1.11667e+07,2.92376e+07,0
1650540,0,5.91518e+06,2.49753e+07,0
1650540,1,-9.63706e+07,-3.43072e+08,0
1650540,2,1.08631e+07,2.95849e+07,0
1650600,0,5.91446e+06,2.49762e+07,0
1650600,1,-9.63119e+07,-3.43087e+08,0
1650600,2,1.05366e+07,2.99108e+07,0
1650660,0,5.91374e+06,2.49772e+07,0
1650660,1,-9.62533e+07,-3.43103e+08,0
1650660,2,1.01886e+07,3.02137e+07,0
1650720,0,5.91301e+06,2.49781e+07,0
1650720,1,-9.61946e+07,-3.43119e+08,0
1650720,2,9.82078e+06,3.04924e+07,0
1650780,0,5.91229e+06,2.49791e+07,0
1650780,1,-9.61359e+07,-3.43135e+08,0
1650780,2,9.4348e+06,3.07454e+07,0
1650840,0,5.91157e+06,2.498e+07,0
1650840,1,-9.60773e+07,-3.43151e+08,0
1650840,2,9.03244e+06,3.09717e+07,0
1650900,0,5.91085e+06,2.49809e+07,0
1650900,1,-9.60186e+07,-3.43167e+08,0
1650900,2,8.61556e+06,3.117e+07,0
1650960,0,5.91013e+06,2.49819e+07,0
1650960,1,-9.59599e+07,-3.43182e+08,0
1650960,2,8.18609e+06,3.13396e+07,0
1651020,0,5.9094e+06,2.49828e+07,0
1651020,1,-9.59013e+07,-3.43198e+08,0
1651020,2,7.74602e+06,3.14795e+07,0
1651080,0,5.90868e+06,2.49838e+07,0
1651080,1,-9.58426e+07,-3.43214e+08,0
1651080,2,7.29739e+06,3.15891e+07,0
1651140,0,5.90796e+06,2.49847e+07,0
1651140,1,-9.57839e+07,-3.4323e+08,0
1651140,2,6.84228e+06,3.1668e+07,0
1651200,0,5.90724e+06,2.49857e+07,0
1651200,1,-9.57252e+07,-3.43245e+08,0
1651200,2,6.38282e+06,3.17156e+07,0
1651260,0,5.90652e+06,2.49866e+07,0
1651260,1,-9.56665e+07,-3.43261e+08,0
1651260,2,5.92113e+06,3.17318e+07,0
1651320,0,5.9058e+06,2.49876e+07,0
1651320,1,-9.56079e+07,-3.43277e+08,0
1651320,2,5.45937e+06,3.17165e+07,0
1651380,0,5.90507e+06,2.49885e+07,0
1651380,1,-9.55492e+07,-3.43293e+08,0
1651380,2,4.9997e+06,3.16697e+07,0
1651440,0,5.90435e+06,2.49895e+07,0
1651440,1,-9.54905e+07,-3.43308e+08,0
1651440,2,4.54427e+06,3.15916e+07,0
1651500,0,5.90363e+06,2.49904e+07,0
1651500,1,-9.54318e+07,-3.43324e+08,0
1651500,2,4.09521e+06,3.14827e+07,0
1651560,0,5.90291e+06,2.49914e+07,0
1651560,1,-9.53731e+07,-3.4334e+08,0
1651560,2,3.65462e+06,3.13433e+07,0
1651620,0,5.90218e+06,2.49923e+07,0
1651620,1,-9.53144e+07,-3.43355e+08,0
1651620,2,3.22457e+06,3.11741e+07,0
1651680,0,5.90146e+06,2.49933e+07,0
1651680,1,-9.52557e+07,-3.43371e+08,0
1651680,2,2.80709e+06,3.09759e+07,0
1651740,0,5.90074e+06,2.49942e+07,0
1651740,1,-9.5197e+07,-3.43387e+08,0
1651740,2,2.40413e+06,3.07497e+07,0
1651800,0,5.90002e+06,2.49952e+07,0
1651800,1,-9.51383e+07,-3.43402e+08,0
1651800,2,2.01759e+06,3.04964e+07,0
1651860,0,5.8993e+06,2.49961e+07,0
1651860,1,-9.50796e+07,-3.43418e+08,0
1651860,2,1.6493e+06,3.02172e+07,0
1651920,0,5.89857e+06,2.49971e+07,0
1651920,1,-9.50209e+07,-3.43434e+08,0
1651920,2,1.30098e+06,2.99135e+07,0
1651980,0,5.89785e+06,2.4998e+07,0
1651980,1,-9.49622e+07,-3.43449e+08,0
1651980,2,974287,2.95867e+07,0
1652040,0,5.89713e+06,2.4999e+07,0
1652040,1,-9.49034e+07,-3.43465e+08,0
1652040,2,670759,2.92383e+07,0
1652100,0,5.89641e+06,2.49999e+07,0
1652100,1,-9.48447e+07,-3.43481e+08,0
1652100,2,391828,2.887e+07,0
1652160,0,5.89568e+06,2.50008e+07,0
1652160,1,-9.4786e+07,-3.43496e+08,0
1652160,2,138812,2.84834e+07,0
1652220,0,5.89496e+06,2.50018e+07,0
1652220,1,-9.47273e+07,-3.43512e+08,0
1652220,2,-87093,2.80804e+07,0
1652280,0,5.89424e+06,2.50027e+07,0
1652280,1,-9.46685e+07,-3.43527e+08,0
1652280,2,-284822,2.7663e+07,0
1652340,0,5.89352e+06,2.50037e+07,0
1652340,1,-9.46098e+07,-3.43543e+08,0
1652340,2,-453440,2.7233e+07,0
1652400,0,5.89279e+06,2.50046e+07,0
1652400,1,-9.45511e+07,-3.43559e+08,0
1652400,2,-592154,2.67924e+07,0
1652460,0,5.89207e+06,2.50056e+07,0
1652460,1,-9.44923e+07,-3.43574e+08,0
1652460,2,-700310,2.63435e+07,0
1652520,0,5.89135e+06,2.50065e+07,0
1652520,1,-9.44336e+07,-3.4359e+08,0
1652520,2,-777400,2.58883e+07,0
1652580,0,5.89062e+06,2.50075e+07,0
1652580,1,-9.43749e+07,-3.43605e+08,0
1652580,2,-823066,2.54289e+07,0
1652640,0,5.8899e+06,2.50084e+07,0
1652640,1,-9.43161e+07,-3.43621e+08,0
1652640,2,-837096,2.49675e+07,0
1652700,0,5.88918e+06,2.50094e+07,0
1652700,1,-9.42574e+07,-3.43636e+08,0
1652700,2,-819431,2.45063e+07,0
1652760,0,5.88846e+06,2.50103e+07,0
1652760,1,-9.41986e+07,-3.43652e+08,0
1652760,2,-770163,2.40475e+07,0
1652820,0,5.88773e+06,2.50113e+07,0
1652820,1,-9.41399e+07,-3.43667e+08,0
1652820,2,-689532,2.35932e+07,0
1652880,0,5.88701e+06,2.50122e+07,0
1652880,1,-9.40811e+07,-3.43683e+08,0
1652880,2,-577930,2.31456e+07,0
1652940,0,5.88629e+06,2.50131e+07,0
1652940,1,-9.40224e+07,-3.43698e+08,0
1652940,2,-435893,2.27068e+07,0
1653000,0,5.88557e+06,2.50141e+07,0
1653000,1,-9.39636e+07,-3.43714e+08,0
1653000,2,-264103,2.22788e+07,0
1653060,0,5.88484e+06,2.5015e+07,0
1653060,1,-9.39049e+07,-3.43729e+08,0
1653060,2,-63381.8,2.18637e+07,0
1653120,0,5.88412e+06,2.5016e+07,0
1653120,1,-9.38461e+07,-3.43745e+08,0
1653120,2,165311,2.14635e+07,0
1653180,0,5.8834e+06,2.50169e+07,0
1653180,1,-9.37873e+07,-3.4376e+08,0
